"";"is_canceled";"lead_time";"children_babies";"booking_changes";"adr";"total_of_special_requests"
"54015";"1";275;0;0;90,45;0
"14653";"1";301;0;0;65;0
"77228";"0";2;0;0;99,45;1
"29815";"0";0;0;0;58;0
"100223";"0";106;0;0;130,67;2
"90448";"0";56;0;0;68,07;1
"3324";"1";259;0;0;70;0
"25606";"1";7;0;0;65;0
"83182";"0";15;0;0;107,95;1
"62842";"1";39;0;0;159,5;1
"8390";"0";2;0;1;180;0
"95550";"0";6;0;0;119;0
"53450";"1";27;0;0;108;1
"63521";"1";241;0;0;120,6;0
"98938";"0";0;0;0;153;2
"11191";"0";80;1;0;219;0
"52355";"1";142;2;0;201,6;0
"67778";"1";30;0;0;110;0
"102037";"0";9;0;0;140;1
"68157";"1";41;0;0;151,33;2
"67535";"1";121;0;0;90;1
"63547";"1";54;0;0;110;0
"96055";"0";36;0;0;120;1
"11591";"0";102;0;0;8;0
"87978";"0";107;0;0;104;0
"72260";"0";33;0;0;64;0
"8408";"1";3;0;0;51,5;1
"64605";"1";62;0;0;175,5;0
"6699";"0";1;0;0;195,43;0
"94669";"0";56;0;0;79,2;1
"54213";"1";116;0;1;75;0
"54769";"1";91;0;1;98;0
"60651";"1";503;0;0;107,33;1
"25702";"1";44;0;0;70;0
"82806";"0";151;1;1;143,7;1
"56398";"1";143;1;0;70,4;0
"2494";"0";3;0;0;72;1
"8351";"0";0;0;0;96;2
"19418";"0";29;0;0;8;0
"53350";"1";322;0;0;154,5;1
"89761";"0";215;0;0;75;0
"57269";"1";174;0;0;69,7;0
"83526";"0";156;1;1;158,95;0
"26101";"1";194;0;0;66;2
"3862";"0";50;0;1;52;2
"31088";"0";1;0;0;60;0
"67999";"1";66;0;0;105;1
"82759";"0";102;0;0;135,9;1
"60931";"1";147;0;0;90;0
"3523";"1";178;0;0;52;0
"2770";"0";46;0;1;28,1;0
"788";"1";23;0;0;112;1
"84475";"0";38;0;0;150;0
"22405";"0";272;2;0;168,6;0
"87579";"0";55;0;0;126;1
"79680";"0";38;0;0;75;1
"90161";"0";18;0;0;75;0
"45669";"0";111;0;2;86,7;3
"36803";"0";80;0;0;123,77;1
"88500";"0";117;0;1;149;2
"41270";"0";1;0;0;136;0
"15439";"0";177;0;0;56;1
"92490";"0";1;0;0;118;1
"26404";"1";124;0;0;54,43;1
"79236";"0";3;0;0;191;0
"26731";"1";100;0;0;70;0
"53262";"1";451;0;0;95;0
"39517";"0";108;0;1;200;0
"24789";"1";42;1;0;202;1
"26716";"1";267;0;0;49;0
"24665";"1";179;0;2;214,5;1
"68405";"1";141;0;0;145;0
"34014";"0";31;0;0;67,5;0
"27320";"1";411;0;0;29;0
"71659";"0";6;0;0;58;0
"98041";"0";6;0;2;110;0
"745";"1";118;0;1;186;2
"82190";"0";125;0;0;105,3;0
"17182";"0";12;0;0;31;1
"15774";"1";19;0;0;26,1;0
"47370";"0";128;0;0;119,85;0
"53758";"1";205;0;0;80,1;3
"63663";"1";52;0;0;107,1;1
"56419";"1";139;0;0;124,1;1
"100276";"0";39;0;0;150;1
"38606";"0";223;0;0;99;3
"7189";"0";112;0;0;94;0
"2767";"1";97;0;0;32,4;1
"96409";"0";96;0;0;187;2
"85201";"0";61;0;0;85,5;0
"5600";"0";73;0;0;62,9;0
"55193";"1";245;0;0;104;0
"9822";"0";14;0;2;195;0
"27453";"1";318;0;0;29;0
"103867";"0";121;0;0;95;1
"1959";"1";55;0;0;67,5;0
"59145";"1";52;0;0;95;0
"16862";"0";1;0;0;35;0
"81673";"0";13;0;0;144,55;1
"11509";"1";102;0;0;206;2
"56438";"1";38;0;0;80;0
"9025";"0";3;0;0;55;0
"36102";"0";1;0;0;219,58;2
"5767";"0";75;0;0;81;2
"50578";"1";4;0;0;65;0
"77647";"0";5;0;0;121;0
"10481";"1";35;2;0;158;0
"71538";"1";211;0;0;58;0
"24563";"1";135;2;0;279;0
"54572";"1";44;0;0;93,6;2
"26047";"1";39;0;1;51;0
"2748";"1";121;0;0;40,93;1
"74471";"0";161;0;0;109;1
"845";"0";0;0;0;172;0
"35624";"0";141;0;0;144,4;1
"40936";"0";43;0;0;100;0
"77927";"0";64;0;0;150,45;2
"99277";"0";98;1;0;115,2;0
"37372";"0";0;0;1;84;0
"13454";"1";353;0;0;119,7;2
"91121";"0";64;0;0;140;2
"55042";"1";127;0;0;88,4;2
"65489";"1";310;0;0;62;0
"14420";"1";295;0;2;135,14;1
"33240";"0";125;0;0;43,2;1
"90099";"0";5;0;0;65;0
"85813";"0";159;0;1;119;0
"89444";"0";30;0;0;90;1
"51064";"1";82;0;0;62,73;0
"10238";"0";60;0;0;110;1
"91055";"0";15;0;2;65;0
"69156";"1";22;0;0;129;1
"87785";"0";24;0;1;151,2;1
"20772";"1";185;0;0;52,2;1
"95885";"0";179;0;0;149,4;2
"61521";"1";16;0;0;160;2
"22122";"1";174;0;0;76,19;1
"8300";"0";131;0;0;69;0
"81639";"0";62;1;0;208,83;3
"101209";"0";96;0;0;116;1
"71562";"1";178;0;1;87;2
"46161";"0";99;0;0;62;0
"19603";"1";72;0;0;50;0
"28143";"1";217;0;0;65;2
"1215";"0";151;0;2;96,3;1
"5685";"0";286;0;0;123,33;1
"42086";"0";1;0;0;63,75;1
"47145";"0";23;0;0;130,9;0
"102900";"0";190;1;0;170;4
"92584";"0";1;1;0;90,86;3
"28329";"1";327;0;0;34;0
"1710";"1";103;0;0;122,14;0
"5573";"0";287;0;1;85;4
"85062";"0";194;0;0;85;1
"41287";"0";168;0;0;94,5;1
"29589";"0";2;0;0;51,9;1
"62202";"1";59;0;0;112;0
"75358";"0";2;1;0;117;0
"8687";"1";50;0;0;48;1
"102043";"0";160;1;0;89,1;2
"3049";"1";133;0;0;29,16;1
"61362";"1";291;0;0;130;0
"51602";"1";105;0;0;94,35;0
"38955";"0";225;0;0;94,5;0
"58730";"1";128;0;0;117;1
"78284";"0";123;1;1;107,95;2
"80053";"0";235;0;0;95;0
"69302";"1";99;0;0;90,27;0
"45041";"0";7;0;1;95,94;0
"46953";"0";0;0;0;159,3;0
"22807";"1";192;0;0;53,85;0
"37897";"0";49;0;0;62;0
"49812";"1";17;1;0;121,5;1
"80455";"0";125;0;1;80,75;2
"48552";"0";191;0;0;130;0
"7349";"0";18;0;0;57,6;0
"65762";"1";81;0;0;62;0
"91810";"0";2;1;0;135;0
"87952";"0";9;0;0;90,9;3
"100988";"0";15;0;1;125;0
"75224";"0";64;0;0;114,4;1
"33307";"0";0;0;0;128,44;1
"50585";"1";36;0;0;65;0
"73254";"0";78;0;0;62,29;2
"68110";"1";153;0;0;65;0
"93597";"0";0;1;0;142;1
"89892";"0";68;0;0;105;0
"20457";"1";38;0;0;63;0
"93103";"0";13;1;0;108,8;3
"37384";"0";138;0;1;55,96;1
"44472";"0";146;0;0;85;0
"83570";"0";320;0;1;90;0
"5892";"0";1;1;0;115,93;2
"87072";"0";147;0;1;250;1
"101409";"0";46;0;0;120;2
"1335";"0";30;0;0;101,16;2
"51153";"1";78;0;0;62;0
"21269";"1";122;0;0;52,2;2
"33327";"0";0;0;1;86,43;1
"9264";"0";55;0;0;114,75;2
"18094";"1";33;0;0;55;0
"91593";"0";65;2;1;152,5;0
"90487";"0";61;0;0;93,6;1
"38135";"0";15;0;0;138;0
"35579";"0";174;0;0;195;1
"31394";"0";2;0;0;64;0
"85809";"0";159;0;1;101,33;1
"8668";"0";53;0;0;56;0
"3762";"0";50;0;1;113,4;0
"85521";"0";225;0;0;184;0
"43093";"0";6;0;0;80;0
"18860";"0";47;0;1;75,81;0
"18819";"0";24;0;0;28,1;0
"70214";"1";283;0;0;69;0
"764";"1";65;0;0;120,6;0
"77540";"0";37;0;0;105;0
"15432";"1";342;0;1;35;1
"85255";"0";346;0;0;110;0
"84060";"0";143;0;0;96,3;0
"86951";"0";51;0;0;121,27;1
"60854";"1";17;0;0;210;2
"52274";"1";63;0;0;159;1
"71697";"1";99;0;0;65,55;0
"20753";"0";185;0;0;85;0
"15426";"1";342;0;0;56;1
"24509";"1";314;0;0;203;1
"28620";"1";215;1;1;111;2
"103987";"0";15;0;0;160;2
"9865";"0";33;0;0;90;0
"59540";"1";120;0;0;115;1
"64624";"1";82;0;0;80,1;0
"16366";"1";19;0;0;55;0
"43984";"0";112;0;0;69,5;1
"76977";"0";10;0;0;58;1
"23601";"1";130;0;0;172;1
"7478";"1";124;0;0;55;0
"86788";"0";29;0;0;201,25;3
"84318";"0";4;0;0;67;1
"30259";"0";1;0;0;72;0
"102072";"0";4;0;0;160;2
"16116";"1";17;0;2;48;1
"13108";"1";328;0;1;81;0
"80873";"0";8;0;0;116,27;1
"10586";"0";28;0;0;120;1
"34221";"0";172;0;0;98,4;0
"102685";"0";25;0;0;89;0
"27423";"1";323;0;0;42,04;1
"22026";"1";277;1;0;71,2;1
"26631";"1";157;0;1;81,5;0
"28861";"1";187;0;0;166,67;0
"18238";"1";34;0;0;58;1
"91690";"0";4;0;1;103,19;0
"55878";"1";391;0;3;141,14;1
"85507";"0";40;0;0;149,4;2
"15020";"0";273;0;0;67;0
"95924";"0";248;0;0;80;1
"27250";"1";7;0;0;37,8;0
"50444";"1";9;0;0;114,3;1
"61066";"1";39;0;0;90;0
"28681";"1";40;0;0;30,96;0
"20525";"1";83;0;0;43,4;0
"40670";"0";0;0;0;170;0
"64655";"1";139;0;0;130,5;1
"4027";"0";64;0;0;52,2;3
"102491";"0";61;0;1;185;1
"6481";"0";35;0;0;113,4;2
"91916";"0";3;0;0;98;0
"59324";"1";263;0;0;126;0
"3054";"1";126;0;0;39,42;1
"57493";"1";80;0;0;74,8;0
"92925";"0";6;0;1;98;0
"96039";"0";56;0;0;126;0
"21799";"1";5;0;2;89;1
"63336";"1";35;0;0;89;0
"104146";"0";186;0;1;12;2
"63565";"1";72;0;0;107,1;1
"100592";"0";45;0;0;108;0
"100694";"0";225;0;0;95,7;3
"102829";"0";217;0;0;180;0
"81472";"0";120;0;1;85;0
"81355";"0";240;0;0;125;1
"70496";"1";95;0;2;73;0
"43579";"0";1;0;0;78,3;0
"26680";"1";203;0;0;48;1
"27365";"1";19;0;0;30;2
"103941";"0";195;0;0;126;0
"89704";"0";215;0;0;75;1
"47902";"0";112;0;0;62;0
"60566";"1";60;0;0;120;1
"97085";"0";17;0;0;130,5;1
"91364";"0";81;0;0;254;4
"41700";"0";12;0;0;68,65;2
"91846";"0";55;0;0;93,6;2
"11495";"0";102;2;0;269;2
"64242";"1";109;0;0;124;1
"12618";"0";100;0;0;40;1
"44478";"0";2;0;0;96,3;0
"19563";"1";100;0;1;39;0
"36220";"0";168;0;0;183,6;3
"93341";"0";2;0;0;89;2
"51510";"1";91;0;0;99,3;1
"81453";"0";80;0;0;95,63;1
"75350";"0";26;0;0;82,45;1
"82074";"0";130;2;0;225,2;2
"34469";"0";197;0;0;145,6;1
"34866";"0";41;0;0;106;0
"73272";"0";5;0;0;65,06;1
"73516";"0";28;2;2;182;0
"50789";"0";199;0;0;165,67;2
"13585";"1";153;0;0;80;0
"67529";"1";142;0;0;90;0
"5585";"0";3;0;0;103,75;0
"6124";"1";2;0;1;167,14;1
"26188";"1";182;0;0;71,36;0
"9171";"0";23;0;0;85;0
"60712";"1";2;0;0;125;0
"69169";"1";22;0;0;120;1
"44530";"0";229;0;0;90;0
"36784";"0";155;0;0;239;2
"4307";"0";191;0;0;50,85;0
"65272";"1";168;1;1;135;2
"28590";"1";357;0;0;55,57;1
"25080";"1";38;0;0;150,58;1
"10177";"0";75;0;0;91,2;2
"44400";"0";338;0;0;70,53;0
"12828";"0";1;1;0;112,7;2
"698";"0";52;1;0;145;2
"43769";"0";7;0;0;84,9;1
"54100";"1";56;0;0;112;1
"91809";"0";275;0;3;67,15;0
"47184";"0";262;0;0;62;0
"3835";"0";171;0;0;73,67;0
"103958";"0";174;0;2;125;0
"23933";"1";289;2;1;201;0
"98210";"0";0;0;2;110;0
"95598";"0";111;0;2;95;0
"63236";"1";601;0;0;107,1;2
"54509";"1";290;0;0;79,2;0
"76433";"0";186;0;0;80;0
"36636";"0";59;0;0;284;2
"5972";"0";27;0;0;161,4;1
"73416";"0";0;0;0;83,5;1
"13618";"1";335;2;1;198,8;1
"59188";"1";256;0;0;100;0
"56424";"1";165;0;2;102;0
"32939";"0";2;0;0;88,33;0
"53823";"1";57;0;0;95;0
"59696";"1";75;0;0;126,9;2
"98119";"0";69;0;2;186;3
"11894";"0";72;0;0;153,75;1
"46813";"0";15;0;0;119,85;0
"53516";"1";0;0;0;96,3;0
"59472";"1";0;0;0;90;0
"36296";"0";171;0;0;223,67;2
"76975";"0";56;0;0;186;2
"55522";"1";172;0;0;66,58;0
"100311";"0";108;0;0;108;0
"13198";"1";295;0;0;48,5;0
"62521";"1";66;0;0;108;0
"77079";"0";88;0;0;145,5;0
"97068";"0";249;0;0;99;1
"77475";"0";25;0;0;116,1;1
"95296";"0";76;0;0;100,3;3
"83522";"0";14;0;0;140;2
"94040";"0";8;0;0;74,8;3
"26727";"1";21;0;0;70;0
"77254";"0";107;0;0;101,58;0
"2502";"0";7;0;2;36;0
"57770";"1";280;0;0;148;1
"7816";"0";124;0;0;78;0
"89577";"0";1;0;0;74,61;1
"70280";"1";176;0;0;90;0
"76480";"0";40;0;0;140;1
"35025";"0";236;0;1;99,7;1
"94097";"0";60;0;0;77;2
"75016";"0";112;0;2;100;1
"39397";"0";18;0;0;75;0
"98992";"0";9;0;0;246,67;1
"84245";"0";179;0;0;82,45;0
"64732";"1";2;1;0;148,5;1
"7136";"0";23;0;0;48,75;0
"101854";"0";158;0;0;143,1;2
"41512";"0";29;0;0;89,25;0
"25008";"1";87;1;4;223;1
"72033";"0";73;0;0;44,8;0
"54764";"1";88;0;0;79,2;0
"38894";"0";19;0;0;90;1
"9988";"0";36;0;0;85;0
"45241";"0";203;0;2;85,5;0
"937";"0";62;0;1;210,33;2
"86063";"0";332;0;0;129;2
"9084";"1";63;2;0;100;0
"92453";"0";28;0;1;95,98;0
"29096";"1";3;0;0;34;0
"49113";"0";40;0;0;91,5;0
"26172";"1";214;0;0;88,3;0
"91170";"0";107;0;1;147,67;0
"29142";"1";26;0;0;44;1
"14796";"1";273;0;0;91,25;1
"3405";"1";265;0;0;38,81;1
"68704";"1";237;0;0;65;0
"97851";"0";15;0;0;200;1
"43655";"0";0;0;0;57,28;1
"24586";"1";40;0;0;198;0
"87838";"0";277;0;0;158;1
"2289";"0";5;0;0;37;0
"89400";"0";18;0;0;82,8;2
"49751";"0";32;0;0;189;0
"101877";"0";172;3;0;215,27;2
"18681";"0";18;0;0;45,5;0
"101032";"0";169;0;2;107,1;0
"73074";"0";0;0;0;81;0
"54378";"1";117;0;0;72;0
"7974";"0";0;0;0;42;1
"8237";"0";1;0;0;34,8;0
"78133";"0";9;0;0;126,9;2
"26057";"1";66;0;1;65;1
"16199";"1";20;0;0;45;1
"78662";"0";112;0;0;85;0
"9412";"1";55;0;0;102,5;1
"52260";"1";288;0;0;85;0
"81354";"0";113;0;0;90,95;0
"84659";"0";26;1;0;152,1;2
"55577";"1";84;0;0;88,74;0
"79772";"0";13;0;0;76,5;0
"6807";"0";17;1;0;149,33;2
"103751";"0";201;0;0;80,1;0
"16223";"0";16;0;0;22,5;0
"45712";"0";237;0;0;115;0
"60431";"1";496;0;0;174;0
"48174";"0";151;0;0;120;0
"81331";"0";141;0;0;89,25;0
"143";"0";39;0;0;163;0
"36346";"0";8;0;0;174,8;1
"95356";"0";124;0;0;96,25;0
"62141";"1";115;0;0;130;0
"34000";"0";0;0;0;70,4;0
"82846";"0";43;1;0;119;2
"69509";"1";253;0;0;65;0
"29323";"0";1;0;0;35;0
"75416";"0";73;0;0;76,5;1
"55985";"1";70;0;0;104;2
"28038";"1";280;0;0;51,8;1
"23048";"1";239;0;0;137;0
"95440";"0";63;0;0;75;0
"67833";"1";226;1;0;133;2
"15812";"0";19;0;0;52,2;0
"87059";"0";180;0;1;82,66;0
"10081";"1";74;0;0;127;1
"68077";"1";32;0;1;170;0
"20334";"1";143;0;1;84;1
"24482";"1";386;0;0;235,6;0
"91629";"0";14;0;0;106;2
"76430";"0";161;0;0;80;0
"32666";"0";30;0;0;50,86;0
"62755";"1";52;0;0;105;0
"98530";"0";70;0;0;80,1;0
"101786";"0";152;0;0;152,1;1
"94076";"0";29;0;0;91,8;1
"78280";"0";5;0;0;97,02;1
"58810";"1";73;0;0;99;1
"7244";"1";85;0;0;159;1
"50820";"1";393;0;0;136;0
"20031";"1";49;0;0;83,61;1
"28860";"1";341;0;0;111;0
"96987";"0";26;0;0;115;2
"2589";"0";8;0;0;43,2;1
"1759";"0";34;0;0;90,43;0
"39386";"0";4;0;0;75;0
"102955";"0";64;2;0;305;1
"42752";"0";2;0;0;101;0
"63933";"1";46;0;0;145,56;1
"14328";"0";257;0;0;116;0
"89827";"0";308;0;0;67;0
"66147";"1";39;0;0;62;0
"96667";"0";72;0;0;196,2;4
"51538";"1";104;2;0;196,91;0
"90951";"0";34;0;0;75;0
"52130";"1";103;0;3;109,65;1
"87710";"0";66;2;0;108;1
"100413";"0";171;0;0;130,5;2
"54512";"1";290;0;0;79,2;2
"86001";"0";141;0;0;139,13;1
"96959";"0";54;0;2;148,75;3
"85402";"0";40;0;0;168,3;4
"1010";"1";55;0;0;133,21;0
"49054";"0";12;0;0;95;0
"87074";"0";2;0;0;107;0
"45261";"0";106;1;2;96,13;1
"63828";"1";176;0;0;98;1
"66812";"1";235;0;0;60;0
"15717";"0";256;0;0;35,1;1
"87226";"0";3;0;0;151,2;2
"29532";"0";25;0;0;57,6;0
"60703";"1";16;0;0;160;0
"4361";"0";68;0;0;58;0
"51944";"1";74;0;0;62;0
"55153";"1";133;0;0;79,2;2
"37460";"0";235;0;0;94,5;0
"27731";"1";108;0;0;49;2
"47275";"0";244;0;0;140;0
"3783";"0";1;0;0;84;0
"10018";"0";74;2;0;130;0
"21821";"1";152;0;0;56,96;0
"42689";"1";0;0;0;67;0
"19097";"1";30;0;0;29;1
"56528";"1";195;0;0;80;0
"5536";"0";49;0;0;161;0
"57039";"1";419;0;0;88;1
"63764";"1";92;0;0;89,1;0
"98786";"0";51;0;0;160;1
"9725";"0";4;0;0;81;0
"30534";"1";92;0;2;40,5;0
"31799";"0";11;0;0;100;0
"8382";"0";4;0;0;114;0
"66683";"1";357;0;0;75;0
"102805";"0";57;1;1;165;0
"90409";"0";49;0;0;104;0
"57116";"1";120;0;0;168;1
"11331";"1";105;0;0;225;2
"11201";"0";66;0;0;154,54;0
"97669";"0";75;0;1;112,1;0
"80625";"0";118;0;0;107,95;0
"98150";"0";34;0;0;130;0
"59000";"1";163;0;0;138,33;0
"34164";"0";35;0;0;108;0
"24446";"1";63;0;0;238;0
"1540";"1";61;0;0;131;3
"36945";"0";147;0;0;197;3
"6106";"0";36;0;0;180;0
"69327";"1";15;0;1;80;1
"4965";"0";0;0;0;46,75;1
"71860";"0";0;0;0;61,5;0
"75979";"0";1;0;0;94;0
"24267";"1";12;0;2;231,76;0
"69211";"1";35;0;0;75;0
"38140";"0";8;0;0;90;2
"59262";"1";163;1;0;185;3
"95785";"0";69;0;1;100;0
"41873";"0";1;0;0;76,5;1
"78031";"0";189;0;1;72;1
"41135";"0";19;0;0;140;0
"29071";"1";193;0;1;44;0
"13931";"1";283;1;0;133;2
"82500";"0";1;0;0;91,38;0
"17501";"0";35;0;0;48;1
"27979";"1";59;0;0;37,8;0
"23511";"1";237;0;0;106,55;0
"251";"0";37;0;0;120;1
"87744";"0";28;0;0;95;0
"21550";"1";40;0;0;70;0
"103822";"0";30;0;0;129,5;1
"21289";"1";56;0;0;41,76;0
"40740";"0";153;0;0;170;0
"11615";"1";102;0;0;230;1
"68425";"1";26;0;0;65;1
"65490";"1";69;0;0;62;0
"83047";"0";146;0;1;80;1
"38319";"0";237;0;0;95,33;2
"14921";"1";147;0;1;61,65;0
"15222";"1";0;0;0;56;2
"68141";"1";34;0;0;96;0
"61627";"1";215;0;0;130;0
"43090";"0";110;0;3;71;0
"92920";"0";17;0;0;74,8;2
"54101";"1";56;0;0;62,8;0
"70278";"1";153;0;0;90;0
"34926";"0";468;0;0;134;2
"30905";"0";2;0;1;42,5;3
"46734";"0";96;0;0;135;0
"75898";"0";28;0;0;147,25;1
"78407";"0";1;0;0;132,6;0
"19259";"1";54;0;1;86,55;0
"10278";"1";13;2;0;143;0
"66463";"1";115;0;0;62;0
"87618";"0";66;0;0;118,8;1
"71907";"0";23;0;0;92,43;0
"57480";"1";88;0;1;120;0
"98426";"0";14;0;0;178;2
"91781";"0";4;0;0;54,15;0
"48023";"0";94;0;0;62,8;0
"88473";"0";200;0;0;61,33;1
"82";"0";99;0;0;111,15;0
"79485";"0";256;1;0;141;3
"39287";"0";1;2;0;185;2
"64143";"1";11;1;0;183,08;0
"46296";"0";77;0;0;159,3;1
"5120";"0";262;0;0;109,75;0
"91025";"0";0;0;0;77,53;0
"21704";"0";225;0;0;111;1
"22989";"1";161;0;0;179,1;0
"65612";"1";112;0;0;62;0
"33927";"0";78;0;0;81;1
"44896";"0";21;0;0;62;0
"84996";"0";21;0;0;137;1
"96098";"0";97;0;0;110,25;0
"1684";"0";305;0;0;53,1;2
"77790";"0";64;0;0;130;0
"29439";"0";1;0;1;57,33;0
"78995";"0";247;0;0;115;1
"20239";"0";162;0;0;44,8;0
"53040";"1";34;0;0;108,9;0
"1936";"1";119;0;0;66,8;0
"10090";"1";74;0;0;145;1
"45449";"0";96;1;0;145;0
"79362";"0";18;0;0;99;2
"49218";"0";211;2;0;186,3;0
"84545";"0";182;0;0;86,9;1
"33266";"0";3;0;0;101;0
"3679";"0";142;0;0;43,25;1
"5401";"0";19;1;0;85,5;1
"71771";"1";97;0;0;117,25;2
"102549";"0";1;0;0;145;1
"72572";"0";12;0;0;86;0
"79173";"0";3;0;2;120;0
"39243";"0";261;0;0;108;0
"13264";"1";283;0;0;58,95;0
"15125";"1";195;0;0;50,4;1
"9359";"0";0;2;0;145;0
"48833";"0";81;0;0;116,1;0
"77394";"0";16;0;0;89;1
"35865";"0";136;0;0;184,5;3
"68767";"1";357;0;1;100;0
"86143";"0";22;0;0;126,9;2
"27101";"1";131;0;1;84,8;2
"67966";"1";321;0;1;170;0
"96476";"0";87;0;0;115;0
"102160";"0";20;0;1;150;1
"22972";"1";161;0;0;150,92;1
"83366";"0";5;0;1;112,1;1
"77002";"0";23;0;0;108,57;1
"92254";"0";78;0;0;85;0
"48540";"0";194;0;0;120;0
"49748";"1";28;0;0;62;0
"17181";"0";0;0;0;55;2
"27008";"1";94;0;0;55,65;1
"97435";"0";153;0;0;139,5;1
"77072";"0";88;0;0;117;1
"5395";"0";0;0;0;119;0
"32951";"0";14;0;1;155,25;0
"5632";"0";287;0;1;76;0
"73524";"0";0;0;0;78,5;2
"57621";"1";422;0;0;88;2
"59082";"1";258;0;0;90;0
"98564";"0";22;0;3;75;1
"20285";"0";136;0;1;65;2
"46624";"0";59;2;0;170,36;1
"20999";"1";113;0;0;68;1
"45254";"0";73;2;0;196;0
"46728";"0";296;0;0;80,14;0
"32443";"0";14;0;0;96;0
"23836";"1";385;2;0;173,05;1
"18610";"0";73;0;0;45;0
"61539";"1";237;0;0;140;1
"58501";"1";275;0;0;108;0
"93860";"0";235;0;0;60,98;1
"15397";"1";342;0;5;80,23;0
"79266";"0";123;0;0;126,9;1
"6852";"0";0;0;2;189;2
"15515";"0";219;0;0;62;0
"9838";"0";37;0;0;54;2
"57924";"0";429;0;0;106,2;0
"26032";"1";88;0;0;55;0
"24505";"1";4;1;0;228;2
"64992";"1";94;0;0;140;0
"22859";"1";180;0;1;158,33;1
"98363";"0";123;0;0;142,8;1
"65820";"1";40;0;0;62,8;0
"61891";"1";8;0;0;180;0
"59054";"1";286;0;0;180;0
"67798";"1";123;0;0;117,04;1
"37488";"0";34;0;0;62;0
"66664";"1";6;0;0;86;0
"44305";"0";96;0;0;88,83;0
"34405";"0";5;0;0;98,4;0
"56354";"1";225;0;0;75,44;2
"70741";"1";161;0;0;84;0
"72963";"0";0;0;0;91;0
"72416";"0";5;0;0;85;1
"82941";"0";2;1;1;121,5;1
"11709";"0";73;0;0;174,6;2
"62576";"1";154;0;0;90;0
"97561";"0";5;0;0;170;1
"82225";"0";296;0;0;152;0
"87630";"0";119;0;0;151,2;2
"9194";"1";3;0;0;73;0
"57846";"1";20;0;0;90;0
"14395";"1";290;0;0;124,25;1
"49436";"0";16;0;0;90,95;1
"57641";"1";43;0;0;90;1
"55099";"1";93;1;1;103,7;2
"55853";"1";162;0;0;102,6;2
"37550";"0";66;0;0;62;0
"55762";"1";63;0;0;148;2
"12882";"0";1;0;0;152,1;0
"28327";"1";197;0;0;59;0
"82582";"0";108;0;0;120,6;1
"19134";"0";95;0;0;36,86;3
"29927";"0";2;0;0;55,8;1
"66462";"1";127;0;0;62;0
"101174";"0";171;1;0;125,1;2
"50659";"1";99;0;0;80;0
"24949";"1";46;0;0;118;0
"60354";"1";28;0;0;84,6;0
"4181";"1";4;0;0;85;0
"77639";"0";61;0;1;219,6;2
"63073";"1";134;0;0;198;0
"272";"0";34;0;0;108,83;1
"61736";"1";36;0;0;100;0
"103849";"0";115;0;1;125;0
"77478";"0";25;0;0;108,8;0
"77518";"0";69;0;0;143,52;1
"100281";"0";93;0;0;178,2;0
"11224";"1";66;0;0;153,75;0
"31079";"0";0;0;0;57,6;0
"28408";"1";67;0;0;29;0
"96066";"0";85;0;0;72,42;1
"47296";"0";295;0;0;78;0
"101814";"0";178;0;1;152,1;1
"43262";"0";73;0;0;79;0
"7695";"1";34;1;0;123;0
"6730";"0";12;1;0;253;0
"7943";"1";39;0;0;54,98;0
"24787";"1";84;0;0;115,2;0
"93244";"0";9;0;0;135,15;0
"71651";"1";305;0;0;79;0
"93941";"0";47;0;0;75;0
"77573";"0";10;0;0;80;2
"13941";"1";292;2;1;152,1;0
"36257";"0";0;0;0;216,84;0
"26704";"1";17;0;0;69,71;2
"18083";"0";35;0;2;30;0
"16547";"1";8;0;0;62,69;1
"83776";"0";159;0;0;103,5;0
"99187";"0";122;0;0;99;1
"21617";"1";46;0;0;68;0
"64201";"1";46;0;0;139,5;0
"94442";"0";88;0;0;97,2;2
"87925";"0";283;0;0;111,3;1
"13608";"1";182;0;0;135;0
"31190";"0";0;0;0;68;1
"91737";"0";2;1;1;88,5;1
"58733";"1";104;0;0;95;0
"76528";"0";65;0;0;111;1
"81390";"0";92;1;1;114,3;1
"5563";"0";0;0;0;99;2
"63836";"1";123;0;0;137,25;0
"91323";"0";25;0;1;87,33;0
"46413";"0";306;0;0;90;0
"3188";"0";26;0;0;26,1;0
"22191";"1";309;0;0;67,79;0
"29944";"0";1;0;3;145;1
"48211";"0";27;0;0;120;0
"32640";"0";46;0;2;92;0
"38583";"0";15;0;0;75;0
"18031";"0";50;0;0;38,4;0
"62352";"1";16;0;2;111,6;1
"32789";"0";0;0;2;49,37;0
"54202";"1";65;0;0;130;1
"80993";"0";99;0;2;97,75;1
"95954";"0";189;0;0;88,4;0
"59905";"1";304;0;0;160;1
"65424";"1";163;0;0;62;0
"5559";"0";0;0;0;128,8;0
"58286";"1";268;0;0;79,2;1
"63737";"1";37;0;0;116,1;0
"82443";"0";168;0;0;174;0
"68758";"1";179;0;1;100;0
"83231";"0";145;0;0;180;1
"96864";"0";5;0;0;136,8;1
"22544";"1";333;0;1;118,5;2
"11453";"1";100;0;0;167,18;1
"50267";"1";116;0;0;99,45;0
"64827";"1";248;0;0;164,7;0
"50109";"1";50;0;0;89,25;0
"40005";"0";115;0;0;64,6;0
"77674";"0";7;0;0;71,2;0
"35351";"0";120;0;0;193;1
"53329";"1";316;2;0;190,8;0
